time,open,high,low,close,volume,spread
2026.06.11 07:16:00,4100.81,4102.42,4099.61,4101.86,377,35
2026.06.11 07:18:00,4101.87,4106.16,4101.77,4104.9,394,35
2026.06.11 07:20:00,4104.88,4105.89,4102.84,4104.04,365,35
2026.06.11 07:22:00,4104.0,4106.43,4103.19,4105.93,359,35
2026.06.11 07:24:00,4105.91,4108.27,4104.68,4107.68,376,35
2026.06.11 07:26:00,4107.59,4110.14,4107.38,4108.09,355,35
2026.06.11 07:28:00,4108.02,4108.43,4106.35,4107.46,323,35
2026.06.11 07:30:00,4107.59,4110.28,4106.08,4107.28,362,35
2026.06.11 07:32:00,4107.29,4109.47,4107.12,4109.47,332,35
2026.06.11 07:34:00,4109.58,4110.51,4104.29,4104.29,341,35
2026.06.11 07:36:00,4103.99,4104.39,4101.67,4104.24,359,35
2026.06.11 07:38:00,4104.19,4106.84,4103.83,4104.66,324,35
2026.06.11 07:40:00,4104.69,4106.06,4103.0,4105.87,337,35
2026.06.11 07:42:00,4105.98,4109.36,4105.98,4108.07,361,35
2026.06.11 07:44:00,4108.09,4108.74,4105.76,4106.5,359,35
2026.06.11 07:46:00,4106.65,4107.99,4105.56,4106.25,352,35
2026.06.11 07:48:00,4106.08,4106.97,4103.34,4103.35,311,35
2026.06.11 07:50:00,4102.85,4103.32,4099.09,4100.65,369,35
2026.06.11 07:52:00,4100.38,4103.76,4099.08,4102.96,360,35
2026.06.11 07:54:00,4102.91,4104.21,4102.29,4104.08,328,35
2026.06.11 07:56:00,4104.07,4105.47,4103.21,4104.83,356,35
2026.06.11 07:58:00,4104.85,4106.02,4103.99,4104.85,329,35
2026.06.11 08:00:00,4103.95,4112.14,4103.95,4109.49,388,35
2026.06.11 08:02:00,4109.5,4111.28,4108.26,4108.63,350,35
2026.06.11 08:04:00,4108.64,4108.87,4105.25,4106.73,364,35
2026.06.11 08:06:00,4106.66,4109.02,4105.94,4108.14,344,35
2026.06.11 08:08:00,4108.03,4111.8,4105.33,4111.7,395,35
2026.06.11 08:10:00,4111.68,4112.54,4107.72,4107.93,368,35
2026.06.11 08:12:00,4108.11,4109.03,4105.84,4106.76,371,35
2026.06.11 08:14:00,4106.75,4107.68,4105.33,4107.13,352,35
2026.06.11 08:16:00,4107.16,4108.42,4103.43,4104.15,363,35
2026.06.11 08:18:00,4104.17,4106.0,4102.9,4105.66,360,35
2026.06.11 08:20:00,4105.63,4105.63,4100.47,4101.16,384,35
2026.06.11 08:22:00,4101.18,4105.32,4100.9,4102.98,367,35
2026.06.11 08:24:00,4102.94,4103.01,4100.52,4100.8,346,35
2026.06.11 08:26:00,4100.84,4103.57,4100.55,4100.95,335,35
2026.06.11 08:28:00,4100.93,4101.25,4097.08,4097.51,353,35
2026.06.11 08:30:00,4097.52,4097.95,4096.1,4096.71,371,35
2026.06.11 08:32:00,4096.67,4096.7,4093.84,4094.12,382,35
2026.06.11 08:34:00,4094.14,4097.06,4093.91,4096.26,366,35
2026.06.11 08:36:00,4096.25,4099.39,4096.25,4097.45,344,35
2026.06.11 08:38:00,4097.51,4097.87,4094.7,4095.27,367,35
2026.06.11 08:40:00,4095.28,4096.84,4092.51,4093.63,333,35
2026.06.11 08:42:00,4093.7,4093.77,4090.58,4092.24,358,35
2026.06.11 08:44:00,4092.25,4092.25,4088.88,4090.63,326,35
2026.06.11 08:46:00,4090.66,4092.05,4089.23,4089.37,392,35
2026.06.11 08:48:00,4089.36,4090.7,4088.82,4089.25,373,35
2026.06.11 08:50:00,4089.29,4090.91,4088.88,4089.55,352,35
2026.06.11 08:52:00,4089.62,4091.69,4087.05,4087.39,344,35
2026.06.11 08:54:00,4087.44,4087.67,4085.09,4085.98,350,35
2026.06.11 08:56:00,4086.03,4087.77,4085.5,4086.1,331,35
2026.06.11 08:58:00,4086.19,4086.67,4084.52,4084.52,356,35
2026.06.11 09:00:00,4084.44,4086.07,4083.2,4085.98,341,35
2026.06.11 09:02:00,4085.84,4087.37,4083.78,4086.12,369,35
2026.06.11 09:04:00,4086.13,4087.22,4084.76,4085.3,342,35
2026.06.11 09:06:00,4085.32,4085.73,4082.44,4083.42,371,35
2026.06.11 09:08:00,4083.49,4083.94,4080.84,4080.86,403,35
2026.06.11 09:10:00,4080.95,4084.61,4080.71,4084.34,369,35
2026.06.11 09:12:00,4084.42,4087.39,4083.54,4086.8,374,35
2026.06.11 09:14:00,4086.83,4087.46,4085.17,4086.84,339,35
2026.06.11 09:16:00,4086.82,4088.25,4085.29,4085.98,385,35
2026.06.11 09:18:00,4086.13,4088.77,4086.13,4086.53,360,35
2026.06.11 09:20:00,4086.54,4086.54,4083.66,4083.96,344,35
2026.06.11 09:22:00,4083.97,4086.5,4083.72,4083.95,349,35
2026.06.11 09:24:00,4084.0,4085.91,4080.87,4081.77,404,35
2026.06.11 09:26:00,4081.82,4082.09,4079.16,4081.01,436,35
2026.06.11 09:28:00,4081.05,4081.09,4078.94,4079.38,382,35
2026.06.11 09:30:00,4079.27,4080.19,4077.33,4079.88,429,35
2026.06.11 09:32:00,4080.18,4082.87,4079.87,4081.39,350,35
2026.06.11 09:34:00,4081.4,4082.81,4079.77,4082.59,370,35
2026.06.11 09:36:00,4082.67,4085.25,4081.16,4085.25,352,35
2026.06.11 09:38:00,4085.26,4088.63,4084.7,4088.6,382,35
2026.06.11 09:40:00,4088.58,4089.86,4087.48,4088.77,359,35
2026.06.11 09:42:00,4088.74,4089.85,4088.23,4089.78,340,35
2026.06.11 09:44:00,4089.75,4092.32,4089.75,4092.26,343,35
2026.06.11 09:46:00,4092.28,4096.24,4092.08,4096.06,363,35
2026.06.11 09:48:00,4096.03,4096.03,4093.39,4093.91,322,35
2026.06.11 09:50:00,4093.95,4095.82,4093.17,4093.54,345,35
2026.06.11 09:52:00,4093.52,4093.73,4090.21,4092.1,345,35
2026.06.11 09:54:00,4091.96,4094.41,4091.69,4094.41,322,35
2026.06.11 09:56:00,4094.11,4094.69,4091.43,4091.46,321,35
2026.06.11 09:58:00,4091.47,4091.9,4089.8,4091.52,311,35
2026.06.11 10:00:00,4091.51,4093.87,4091.13,4093.36,297,35
2026.06.11 10:02:00,4093.37,4094.29,4090.78,4090.86,337,35
2026.06.11 10:04:00,4090.84,4092.79,4089.72,4092.71,316,35
2026.06.11 10:06:00,4092.73,4094.06,4092.62,4093.35,332,35
2026.06.11 10:08:00,4092.52,4092.53,4090.49,4090.49,339,35
2026.06.11 10:10:00,4090.54,4091.98,4088.11,4091.86,352,35
2026.06.11 10:12:00,4091.89,4092.09,4090.49,4091.14,347,35
2026.06.11 10:14:00,4091.3,4093.08,4090.7,4092.68,327,35
2026.06.11 10:16:00,4092.8,4092.8,4086.72,4087.18,348,35
2026.06.11 10:18:00,4087.67,4088.33,4086.74,4086.76,340,35
2026.06.11 10:20:00,4086.92,4088.68,4086.8,4087.87,308,35
2026.06.11 10:22:00,4087.92,4093.84,4087.77,4093.84,339,35
2026.06.11 10:24:00,4093.86,4094.45,4091.7,4092.5,344,35
2026.06.11 10:26:00,4092.41,4093.61,4090.88,4092.45,343,35
2026.06.11 10:28:00,4092.44,4092.48,4087.68,4087.86,367,35
2026.06.11 10:30:00,4087.64,4091.48,4086.45,4090.16,356,35
2026.06.11 10:32:00,4090.04,4092.8,4089.72,4091.93,359,35
2026.06.11 10:34:00,4091.96,4092.64,4088.79,4088.95,320,35
2026.06.11 10:36:00,4088.94,4091.69,4088.68,4091.66,301,35
2026.06.11 10:38:00,4091.51,4092.9,4090.78,4090.78,358,35
2026.06.11 10:40:00,4090.83,4092.16,4090.63,4091.66,307,35
2026.06.11 10:42:00,4091.69,4091.69,4089.52,4089.52,313,35
2026.06.11 10:44:00,4089.63,4090.95,4089.49,4090.43,297,35
2026.06.11 10:46:00,4090.42,4091.39,4088.79,4088.94,308,35
2026.06.11 10:48:00,4088.95,4089.13,4087.46,4088.42,304,35
2026.06.11 10:50:00,4088.49,4092.85,4088.45,4092.85,319,35
2026.06.11 10:52:00,4092.7,4092.7,4090.43,4091.64,283,35
2026.06.11 10:54:00,4091.59,4091.82,4088.14,4088.7,320,35
2026.06.11 10:56:00,4088.68,4090.47,4087.55,4090.08,323,35
2026.06.11 10:58:00,4090.07,4091.39,4088.76,4089.78,344,35
2026.06.11 11:00:00,4089.8,4089.8,4086.75,4087.72,350,35
2026.06.11 11:02:00,4088.01,4090.92,4087.8,4090.9,373,35
2026.06.11 11:04:00,4090.93,4093.02,4090.33,4091.31,351,35
2026.06.11 11:06:00,4091.25,4092.37,4089.48,4091.82,372,35
2026.06.11 11:08:00,4091.85,4093.09,4088.23,4091.15,384,35
2026.06.11 11:10:00,4091.17,4093.08,4090.39,4092.13,334,35
2026.06.11 11:12:00,4092.14,4092.37,4088.02,4089.02,329,35
2026.06.11 11:14:00,4088.97,4089.03,4085.4,4086.0,346,35
2026.06.11 11:16:00,4086.03,4088.66,4084.04,4088.17,396,35
2026.06.11 11:18:00,4088.21,4089.43,4086.38,4086.68,346,35
2026.06.11 11:20:00,4086.71,4086.79,4083.25,4084.86,404,35
2026.06.11 11:22:00,4085.06,4088.48,4084.67,4087.59,372,35
2026.06.11 11:24:00,4087.64,4087.9,4084.61,4084.79,336,35
2026.06.11 11:26:00,4084.74,4088.8,4084.27,4088.44,369,35
2026.06.11 11:28:00,4088.3,4091.16,4087.27,4090.19,378,35
2026.06.11 11:30:00,4090.15,4095.85,4089.42,4093.25,409,35
2026.06.11 11:32:00,4093.18,4094.97,4091.09,4091.27,380,35
2026.06.11 11:34:00,4091.26,4091.35,4084.31,4086.2,398,35
2026.06.11 11:36:00,4086.19,4088.82,4085.31,4087.54,356,35
2026.06.11 11:38:00,4087.53,4087.53,4082.63,4083.47,393,35
2026.06.11 11:40:00,4083.72,4084.1,4081.68,4081.99,370,35
2026.06.11 11:42:00,4081.92,4086.7,4081.91,4086.4,370,35
2026.06.11 11:44:00,4086.37,4086.93,4082.45,4083.2,358,35
2026.06.11 11:46:00,4083.01,4085.13,4082.86,4084.56,344,35
2026.06.11 11:48:00,4084.47,4086.23,4083.48,4084.99,403,35
2026.06.11 11:50:00,4085.04,4086.3,4084.4,4085.84,356,35
2026.06.11 11:52:00,4085.53,4087.61,4085.52,4086.05,336,35
2026.06.11 11:54:00,4086.03,4086.58,4085.43,4085.73,319,35
2026.06.11 11:56:00,4085.75,4087.32,4081.75,4082.2,388,35
2026.06.11 11:58:00,4082.21,4082.55,4079.79,4080.25,373,35
2026.06.11 12:00:00,4080.24,4084.06,4078.24,4083.99,373,35
2026.06.11 12:02:00,4084.01,4087.11,4083.44,4086.3,379,35
2026.06.11 12:04:00,4086.31,4086.77,4084.48,4085.5,365,35
2026.06.11 12:06:00,4085.6,4086.54,4080.82,4081.3,345,35
2026.06.11 12:08:00,4081.28,4081.88,4079.39,4079.77,379,35
2026.06.11 12:10:00,4079.78,4079.78,4075.33,4075.44,362,35
2026.06.11 12:12:00,4075.42,4077.79,4072.75,4077.56,438,35
