time,open,high,low,close,volume,spread
2026.06.11 07:30:00,4107.59,4110.51,4099.08,4104.85,5180,35
2026.06.11 08:00:00,4103.95,4112.54,4097.08,4097.51,5440,35
2026.06.11 08:30:00,4097.52,4099.39,4084.52,4084.52,5345,35
2026.06.11 09:00:00,4084.44,4088.77,4078.94,4079.38,5568,35
2026.06.11 09:30:00,4079.27,4096.24,4077.33,4091.52,5254,35
2026.06.11 10:00:00,4091.51,4094.45,4086.72,4087.86,5036,35
2026.06.11 10:30:00,4087.64,4092.9,4086.45,4089.78,4812,35
2026.06.11 11:00:00,4089.8,4093.09,4083.25,4090.19,5440,35
2026.06.11 11:30:00,4090.15,4095.85,4079.79,4080.25,5553,35
2026.06.11 12:00:00,4080.24,4087.11,4061.36,4068.95,5842,35
2026.06.11 12:30:00,4068.9,4085.04,4057.57,4081.78,6147,35
2026.06.11 13:00:00,4082.24,4086.11,4072.06,4075.29,6029,35
2026.06.11 13:30:00,4075.1,4092.48,4067.02,4083.15,6725,35
2026.06.11 14:00:00,4083.17,4085.26,4052.82,4074.75,6601,35
2026.06.11 14:30:00,4074.74,4083.47,4070.54,4073.35,6407,35
2026.06.11 15:00:00,4073.42,4089.21,4070.26,4081.58,6336,35
2026.06.11 15:30:00,4081.5,4095.28,4077.33,4088.9,5977,35
2026.06.11 16:00:00,4088.72,4107.47,4079.16,4079.29,5990,35
2026.06.11 16:30:00,4079.08,4087.76,4077.94,4080.15,5633,35
2026.06.11 17:00:00,4080.32,4102.28,4071.88,4101.12,5814,43
2026.06.11 17:30:00,4101.82,4169.86,4101.82,4151.66,6757,43
2026.06.11 18:00:00,4151.87,4162.79,4131.24,4152.81,5299,43
2026.06.11 18:30:00,4153.06,4171.6,4149.15,4161.75,5935,43
2026.06.11 19:00:00,4162.05,4198.26,4162.05,4195.46,6197,43
2026.06.11 19:30:00,4195.56,4219.77,4195.56,4208.81,6099,43
2026.06.11 20:00:00,4209.28,4218.41,4208.04,4213.96,4935,43
2026.06.11 20:30:00,4215.29,4216.16,4208.94,4210.27,4280,43
2026.06.11 22:00:00,4218.62,4218.62,4205.64,4214.93,3691,43
2026.06.11 22:30:00,4214.9,4246.18,4211.26,4243.16,6094,43
2026.06.11 23:00:00,4243.2,4245.69,4214.08,4215.93,5749,43
2026.06.11 23:30:00,4216.42,4224.38,4214.45,4219.88,5981,43
2026.06.12 00:00:00,4219.78,4230.42,4207.3,4220.31,6153,43
2026.06.12 00:30:00,4220.29,4228.47,4200.63,4208.24,6060,43
2026.06.12 01:00:00,4208.2,4210.54,4179.0,4181.01,6370,43
2026.06.12 01:30:00,4180.77,4191.31,4171.34,4186.68,6585,43
2026.06.12 02:00:00,4186.06,4199.96,4183.67,4188.33,6097,43
2026.06.12 02:30:00,4188.46,4193.44,4182.61,4191.47,6519,43
2026.06.12 03:00:00,4191.54,4203.46,4189.51,4203.38,6261,43
2026.06.12 03:30:00,4203.47,4204.78,4195.36,4197.0,5176,43
2026.06.12 04:00:00,4197.05,4200.93,4190.23,4192.59,4843,43
2026.06.12 04:30:00,4192.6,4198.27,4189.48,4189.89,4790,43
2026.06.12 05:00:00,4189.65,4192.79,4181.85,4186.92,5108,43
2026.06.12 05:30:00,4187.02,4187.61,4170.51,4173.09,6146,43
2026.06.12 06:00:00,4173.08,4185.5,4173.03,4181.98,5457,43
2026.06.12 06:30:00,4182.07,4184.73,4172.36,4184.13,5250,43
2026.06.12 07:00:00,4184.06,4184.67,4175.98,4178.44,2528,35
