time,open,high,low,close,volume,spread
2026.04.13 02:00:00,4721.22,4725.7,4718.86,4722.53,4150,41
2026.04.13 02:15:00,4722.5,4724.71,4719.18,4719.89,3030,41
2026.04.13 02:30:00,4719.88,4727.82,4715.08,4715.34,4285,35
2026.04.13 02:45:00,4715.36,4721.48,4711.11,4720.34,3817,41
2026.04.13 03:00:00,4720.32,4721.64,4712.05,4713.86,3515,35
2026.04.13 03:15:00,4713.89,4720.93,4712.86,4718.87,3630,41
2026.04.13 03:30:00,4718.9,4724.11,4717.37,4722.08,2915,35
2026.04.13 03:45:00,4722.08,4722.44,4717.27,4718.07,2346,42
2026.04.13 04:00:00,4718.07,4718.42,4707.96,4714.63,2567,42
2026.04.13 04:15:00,4714.63,4715.86,4709.63,4712.63,2268,42
2026.04.13 04:30:00,4712.63,4719.53,4708.91,4718.61,2685,42
2026.04.13 04:45:00,4718.6,4724.92,4715.99,4723.01,2649,42
2026.04.13 05:00:00,4723.0,4726.11,4718.34,4719.18,2773,42
2026.04.13 05:15:00,4719.16,4721.43,4716.25,4720.46,2693,42
2026.04.13 05:30:00,4720.02,4724.83,4717.9,4721.11,3818,35
2026.04.13 05:45:00,4721.09,4730.59,4720.45,4729.3,3872,42
2026.04.13 06:00:00,4729.32,4729.41,4723.53,4726.22,4131,35
2026.04.13 06:15:00,4726.23,4731.82,4725.3,4731.27,3992,35
2026.04.13 06:30:00,4731.46,4732.55,4725.32,4726.31,3668,35
2026.04.13 06:45:00,4726.25,4726.33,4721.0,4725.56,3621,37
2026.04.13 07:00:00,4725.75,4738.67,4724.85,4728.1,4220,35
2026.04.13 07:15:00,4728.1,4732.84,4726.46,4730.8,3594,35
2026.04.13 07:30:00,4730.96,4733.67,4727.42,4732.26,3529,35
2026.04.13 07:45:00,4732.14,4739.91,4728.32,4733.68,4078,35
2026.04.13 08:00:00,4733.61,4738.51,4732.18,4732.82,4054,35
2026.04.13 08:15:00,4732.82,4734.29,4729.94,4731.95,3274,35
2026.04.13 08:30:00,4731.96,4736.3,4720.85,4721.36,3565,35
2026.04.13 08:45:00,4721.33,4729.72,4720.18,4723.24,3464,35
2026.04.13 09:00:00,4723.24,4728.45,4715.92,4719.1,3760,35
2026.04.13 09:15:00,4719.0,4721.32,4713.94,4715.12,3303,35
2026.04.13 09:30:00,4715.18,4719.71,4710.41,4714.2,3590,35
2026.04.13 09:45:00,4714.04,4716.52,4710.98,4714.56,2965,35
2026.04.13 10:00:00,4714.59,4718.91,4713.51,4717.81,2992,35
2026.04.13 10:15:00,4717.87,4717.95,4708.33,4712.48,3224,35
2026.04.13 10:30:00,4712.57,4718.51,4711.67,4717.91,3039,35
2026.04.13 10:45:00,4717.91,4723.83,4717.38,4721.98,3408,35
2026.04.13 11:00:00,4722.1,4729.11,4720.03,4721.43,3987,35
2026.04.13 11:15:00,4721.54,4723.56,4718.36,4720.95,3266,35
2026.04.13 11:30:00,4720.95,4722.31,4704.14,4707.25,4067,35
2026.04.13 11:45:00,4707.25,4712.01,4703.35,4706.92,4441,35
2026.04.13 12:00:00,4706.83,4720.04,4703.53,4717.25,4471,35
2026.04.13 12:15:00,4717.52,4717.72,4703.83,4710.55,4255,35
2026.04.13 12:30:00,4710.55,4716.41,4708.78,4715.63,4610,35
2026.04.13 12:45:00,4715.61,4725.07,4715.3,4723.52,4498,35
2026.04.13 13:00:00,4723.51,4736.08,4722.61,4734.3,5498,35
2026.04.13 13:15:00,4734.3,4737.66,4728.73,4733.27,4714,35
2026.04.13 13:30:00,4733.49,4737.25,4724.45,4726.83,5694,35
2026.04.13 13:45:00,4726.76,4745.39,4721.45,4730.7,6111,35
2026.04.13 14:00:00,4730.3,4731.26,4720.43,4727.33,5786,35
2026.04.13 14:15:00,4727.3,4728.06,4709.71,4715.33,5990,35
2026.04.13 14:30:00,4715.31,4722.52,4708.68,4721.63,5351,35
2026.04.13 14:45:00,4721.62,4723.3,4710.08,4719.01,5354,35
2026.04.13 15:00:00,4719.03,4719.83,4699.85,4707.55,5787,35
2026.04.13 15:15:00,4707.53,4711.4,4702.92,4703.65,5215,35
2026.04.13 15:30:00,4703.65,4717.99,4702.16,4712.49,5045,35
2026.04.13 15:45:00,4712.41,4715.8,4710.77,4714.47,4098,35
2026.04.13 16:00:00,4714.46,4721.09,4709.23,4719.79,4767,35
2026.04.13 16:15:00,4719.8,4734.03,4718.74,4730.18,5193,35
2026.04.13 16:30:00,4730.0,4740.29,4728.48,4740.0,5762,35
2026.04.13 16:45:00,4740.14,4746.44,4732.14,4732.94,5287,35
2026.04.13 17:00:00,4732.97,4738.49,4725.45,4730.74,4683,35
2026.04.13 17:15:00,4730.88,4749.8,4729.51,4743.05,4963,35
2026.04.13 17:30:00,4743.0,4747.34,4742.48,4743.88,4099,42
2026.04.13 17:45:00,4743.87,4744.12,4727.36,4729.9,4174,41
2026.04.13 18:00:00,4729.97,4732.85,4728.83,4729.98,3673,35
2026.04.13 18:15:00,4730.0,4731.02,4722.91,4727.19,3977,35
2026.04.13 18:30:00,4726.96,4735.18,4726.55,4733.39,4072,42
2026.04.13 18:45:00,4733.42,4740.59,4733.3,4738.28,4225,35
2026.04.13 19:00:00,4738.24,4739.49,4730.51,4734.68,3825,35
2026.04.13 19:15:00,4734.66,4744.09,4734.66,4743.1,3216,35
2026.04.13 19:30:00,4743.07,4747.31,4738.87,4741.76,3709,35
2026.04.13 19:45:00,4741.6,4745.7,4739.27,4741.07,3792,36
2026.04.13 20:00:00,4741.07,4743.95,4739.65,4742.33,1862,42
2026.04.13 20:15:00,4742.4,4743.71,4738.25,4739.21,1447,38
2026.04.13 20:30:00,4739.21,4740.44,4738.35,4739.82,1513,42
2026.04.13 20:45:00,4739.7,4741.83,4738.1,4740.11,1534,42
2026.04.13 22:00:00,4752.0,4753.25,4746.43,4748.34,2589,35
2026.04.13 22:15:00,4748.35,4749.64,4745.53,4748.58,1569,41
2026.04.13 22:30:00,4748.58,4750.28,4746.27,4750.28,2342,35
2026.04.13 22:45:00,4750.88,4759.61,4749.01,4757.89,2976,35
2026.04.13 23:00:00,4757.9,4765.7,4757.9,4762.88,3349,42
2026.04.13 23:15:00,4762.91,4763.41,4754.43,4755.26,2480,35
2026.04.13 23:30:00,4755.3,4761.66,4754.26,4759.45,2798,42
2026.04.13 23:45:00,4759.41,4761.48,4756.52,4757.47,2560,42
2026.04.14 00:00:00,4757.65,4760.53,4751.62,4759.55,4015,42
2026.04.14 00:15:00,4759.54,4767.57,4759.54,4762.27,3950,35
2026.04.14 00:30:00,4762.28,4775.88,4761.29,4770.36,3858,35
2026.04.14 00:45:00,4770.26,4771.77,4768.31,4769.8,3209,42
2026.04.14 01:00:00,4769.8,4776.84,4762.45,4775.86,5562,35
2026.04.14 01:15:00,4775.92,4776.26,4769.72,4770.32,4523,42
2026.04.14 01:30:00,4770.29,4773.01,4764.18,4772.75,4357,37
2026.04.14 01:45:00,4772.75,4773.55,4761.7,4764.66,4014,42
2026.04.14 02:00:00,4764.58,4771.04,4762.73,4767.92,4044,42
2026.04.14 02:15:00,4767.92,4772.38,4767.45,4768.75,2412,41
2026.04.14 02:30:00,4768.74,4772.59,4762.03,4772.2,4008,42
2026.04.14 02:45:00,4772.21,4777.14,4772.02,4774.95,3561,42
2026.04.14 03:00:00,4774.96,4775.5,4768.58,4768.91,3382,41
2026.04.14 03:15:00,4768.9,4771.24,4765.88,4768.34,3302,42
2026.04.14 03:30:00,4768.29,4769.54,4765.52,4767.65,2536,41
2026.04.14 03:45:00,4767.64,4771.85,4767.43,4767.94,2416,42
2026.04.14 04:00:00,4768.25,4770.46,4766.96,4768.71,1856,41
2026.04.14 04:15:00,4768.64,4776.91,4768.46,4775.86,2655,35
2026.04.14 04:30:00,4775.87,4776.12,4771.36,4773.6,2265,42
2026.04.14 04:45:00,4773.54,4775.94,4772.51,4774.06,2030,42
2026.04.14 05:00:00,4774.04,4774.14,4763.2,4765.34,3176,41
2026.04.14 05:15:00,4765.38,4767.96,4761.71,4764.61,3021,35
2026.04.14 05:30:00,4764.63,4767.06,4757.95,4760.85,4644,35
2026.04.14 05:45:00,4760.85,4766.65,4759.18,4760.0,4166,42
2026.04.14 06:00:00,4760.15,4769.56,4760.03,4765.91,4351,40
2026.04.14 06:15:00,4765.87,4767.94,4763.23,4767.66,3536,42
2026.04.14 06:30:00,4767.62,4770.41,4764.26,4769.54,3300,41
2026.04.14 06:45:00,4769.51,4782.82,4768.76,4782.07,4865,35
2026.04.14 07:00:00,4782.04,4796.35,4780.87,4790.22,5561,35
2026.04.14 07:15:00,4790.19,4791.35,4767.98,4772.72,5024,35
2026.04.14 07:30:00,4772.67,4779.56,4771.75,4777.87,4207,35
2026.04.14 07:45:00,4777.88,4780.62,4773.81,4777.13,4347,35
2026.04.14 08:00:00,4776.97,4782.46,4774.19,4780.45,4338,35
2026.04.14 08:15:00,4780.45,4786.42,4775.48,4785.95,4290,35
2026.04.14 08:30:00,4785.95,4789.89,4782.55,4784.75,4299,35
2026.04.14 08:45:00,4784.93,4786.84,4781.37,4786.84,3667,35
2026.04.14 09:00:00,4786.91,4787.98,4780.19,4785.53,3812,35
2026.04.14 09:15:00,4785.54,4789.2,4778.62,4778.62,3596,35
2026.04.14 09:30:00,4778.66,4779.5,4771.76,4778.13,3971,35
2026.04.14 09:45:00,4778.13,4782.3,4772.92,4778.13,3947,35
2026.04.14 10:00:00,4778.18,4784.94,4778.18,4782.16,3619,35
2026.04.14 10:15:00,4782.15,4787.92,4780.43,4783.87,3510,35
2026.04.14 10:30:00,4783.81,4784.48,4752.29,4767.27,4503,35
2026.04.14 10:45:00,4767.32,4772.35,4767.01,4768.27,3889,35
2026.04.14 11:00:00,4768.33,4776.96,4766.81,4776.59,4156,35
2026.04.14 11:15:00,4776.59,4782.89,4775.2,4778.16,3626,35
2026.04.14 11:30:00,4778.48,4779.89,4773.28,4778.05,4080,35
2026.04.14 11:45:00,4777.98,4782.95,4770.38,4774.99,4018,35
2026.04.14 12:00:00,4774.97,4777.56,4768.7,4769.83,4490,35
2026.04.14 12:15:00,4769.76,4772.42,4762.57,4769.14,4821,35
2026.04.14 12:30:00,4769.12,4776.12,4768.34,4768.62,5112,35
2026.04.14 12:45:00,4768.72,4773.56,4762.17,4771.33,4974,35
2026.04.14 13:00:00,4771.33,4782.12,4771.0,4781.88,5374,35
2026.04.14 13:15:00,4781.93,4792.41,4780.79,4783.07,5611,35
2026.04.14 13:30:00,4783.09,4803.59,4780.22,4793.01,6471,35
2026.04.14 13:45:00,4792.55,4796.31,4788.94,4794.39,5573,35
2026.04.14 14:00:00,4794.97,4803.82,4792.86,4794.86,6127,35
2026.04.14 14:15:00,4794.87,4810.63,4794.87,4809.16,5709,35
2026.04.14 14:30:00,4809.19,4817.71,4798.54,4798.8,5751,35
2026.04.14 14:45:00,4798.91,4806.39,4795.33,4803.86,5251,35
2026.04.14 15:00:00,4803.87,4803.87,4791.3,4794.43,5648,35
2026.04.14 15:15:00,4794.44,4805.55,4792.97,4802.26,5301,35
2026.04.14 15:30:00,4802.34,4813.64,4802.34,4808.97,5030,35
2026.04.14 15:45:00,4809.21,4816.22,4806.67,4808.08,4895,35
2026.04.14 16:00:00,4808.17,4814.13,4805.0,4809.38,4517,35
2026.04.14 16:15:00,4809.41,4819.29,4807.24,4816.31,4575,35
2026.04.14 16:30:00,4816.33,4820.25,4813.52,4815.2,4117,35
2026.04.14 16:45:00,4815.37,4819.8,4809.14,4810.08,4143,35
2026.04.14 17:00:00,4810.06,4833.49,4809.35,4827.04,4990,35
2026.04.14 17:15:00,4827.06,4831.82,4824.64,4825.52,4266,42
2026.04.14 17:30:00,4825.47,4841.52,4825.15,4837.04,4273,35
2026.04.14 17:45:00,4837.0,4839.58,4834.32,4834.97,3829,35
2026.04.14 18:00:00,4834.97,4843.09,4834.34,4838.69,3998,42
