time,open,high,low,close,volume,spread
2026.04.13 02:00:00,4721.22,4725.7,4718.86,4722.99,2758,42
2026.04.13 02:10:00,4722.99,4724.33,4719.59,4722.02,2411,41
2026.04.13 02:20:00,4722.02,4724.71,4719.18,4719.89,2011,41
2026.04.13 02:30:00,4719.88,4727.82,4715.95,4715.95,2940,42
2026.04.13 02:40:00,4715.8,4719.46,4711.11,4712.42,2778,35
2026.04.13 02:50:00,4712.42,4721.48,4711.3,4720.34,2384,42
2026.04.13 03:00:00,4720.32,4721.64,4712.5,4714.53,2226,35
2026.04.13 03:10:00,4714.56,4717.22,4712.05,4715.1,2463,42
2026.04.13 03:20:00,4715.1,4720.93,4713.72,4718.87,2456,41
2026.04.13 03:30:00,4718.9,4721.79,4717.37,4718.63,1880,42
2026.04.13 03:40:00,4718.63,4724.11,4718.48,4720.67,2009,35
2026.04.13 03:50:00,4720.58,4720.75,4717.27,4718.07,1372,42
2026.04.13 04:00:00,4718.07,4718.42,4707.96,4712.52,1753,42
2026.04.13 04:10:00,4712.53,4715.86,4710.62,4712.17,1651,42
2026.04.13 04:20:00,4712.18,4715.45,4709.63,4712.63,1431,42
2026.04.13 04:30:00,4712.63,4713.75,4708.91,4712.11,1725,42
2026.04.13 04:40:00,4712.12,4719.53,4712.12,4718.78,1676,42
2026.04.13 04:50:00,4718.72,4724.92,4717.98,4723.01,1933,42
2026.04.13 05:00:00,4723.0,4726.11,4720.02,4720.81,1955,42
2026.04.13 05:10:00,4721.02,4722.84,4716.89,4716.9,1789,42
2026.04.13 05:20:00,4716.89,4721.43,4716.25,4720.46,1722,42
2026.04.13 05:30:00,4720.02,4724.83,4717.9,4722.79,2508,35
2026.04.13 05:40:00,4722.79,4725.76,4720.1,4722.82,2656,42
2026.04.13 05:50:00,4722.83,4730.59,4720.45,4729.3,2526,42
2026.04.13 06:00:00,4729.32,4729.41,4723.53,4727.81,2776,35
2026.04.13 06:10:00,4727.87,4731.72,4724.34,4728.55,2825,42
2026.04.13 06:20:00,4728.52,4731.82,4725.3,4731.27,2522,35
2026.04.13 06:30:00,4731.46,4732.55,4725.42,4726.86,2484,35
2026.04.13 06:40:00,4726.88,4728.13,4721.06,4721.51,2493,37
2026.04.13 06:50:00,4721.55,4725.74,4721.0,4725.56,2312,42
2026.04.13 07:00:00,4725.75,4738.67,4725.68,4726.7,2938,35
2026.04.13 07:10:00,4726.64,4732.84,4724.85,4731.24,2579,35
2026.04.13 07:20:00,4731.23,4732.11,4727.09,4730.8,2297,35
2026.04.13 07:30:00,4730.96,4733.67,4727.42,4729.72,2392,35
2026.04.13 07:40:00,4729.72,4739.19,4728.43,4738.92,2434,35
2026.04.13 07:50:00,4738.87,4739.91,4728.32,4733.68,2781,35
2026.04.13 08:00:00,4733.61,4738.51,4732.18,4734.01,2819,35
2026.04.13 08:10:00,4734.14,4735.77,4729.94,4732.81,2379,35
2026.04.13 08:20:00,4732.81,4734.29,4730.06,4731.95,2130,35
